0,1368,6272,1320,22,-449,-18
0,1444,6148,1344,222,-141,-148
0,1312,6248,1320,1020,132,-44
0,1308,6384,1208,839,205,160
0,1180,6412,1112,489,122,154
0,1244,6392,1048,422,-50,65
0,1244,6396,1164,263,-120,-24
0,1300,6304,1232,168,-151,120
0,1392,6404,976,116,-154,245
0,1336,6488,1124,-37,-223,222
0,1308,6440,1056,-250,-342,161
0,1368,6348,1128,-382,-387,69
0,1400,6400,1160,-179,-394,44
0,1320,6300,1052,-232,-252,127
0,1348,6300,1124,-139,-121,201
0,1156,6364,1228,-895,-68,23
0,944,6176,1344,-1153,-931,319
0,1228,6148,1236,-1168,-2044,322
0,1660,6284,1120,621,-2824,-111
0,1724,6380,1356,141,-2821,-548
0,1320,6388,1400,2071,-2282,-1111
0,1416,6424,1044,-568,-1346,-1536
0,1568,6484,764,1161,-1564,-1702
0,1632,6048,812,-358,-1940,-1268
0,1668,6332,1060,3658,-2103,-1131
0,1348,6280,1240,-1938,-743,216
0,1320,6280,1192,-1384,-448,1462
0,1236,6588,740,-2795,-198,1730
0,1956,6092,516,-4690,-905,1523
0,2332,6504,1152,-1340,-682,1547
0,3612,7708,2480,-1477,984,-449
0,2220,4740,352,-2368,2155,1186
0,2344,5756,1188,4515,-278,701
0,1500,7116,2700,-1075,702,466
0,836,5428,1176,-4359,656,1055
0,1196,6652,1032,5260,420,-870
0,2000,5356,588,-1333,-735,-172
0,2080,6756,2668,3841,-965,-297
0,1880,5964,1376,-2154,-48,185
0,1844,6080,1156,2606,-331,337
0,1920,6600,1312,-541,-276,302
0,1880,6096,1140,-819,-664,-24
0,1956,6160,1340,120,-1042,-4
0,1720,6268,1016,268,-1515,-263
0,1648,6012,1220,-748,-1662,-258
0,1668,6184,1556,-643,-1456,-505
0,1788,5900,1308,-443,-1139,-502
0,1904,6112,1140,199,-1282,-336
0,2200,6260,1104,-1196,-1023,-353
0,2060,5988,1100,-893,-809,-302
0,2252,5848,1476,-1669,-1246,25
0,2172,5968,1772,-962,-749,232
0,2048,5860,1544,618,517,710
0,1728,6336,1240,-822,875,109
0,1768,6332,1684,-818,866,-616
0,1764,5820,1800,-380,2222,-1199
0,2136,5052,692,2455,1304,266
0,1888,6324,1208,2282,-1258,-279
0,1948,5280,2064,-1676,-1761,1747
0,1968,7400,796,2615,34,-255
0,1420,6244,1124,-1473,1020,-649
0,1960,5380,420,1196,-375,-226
0,1988,6236,1784,109,-2056,-228
0,1988,5800,1496,388,-1591,289
0,1956,6628,1588,839,119,135
